1009586991	ucdt	Strafe Left
1009623845	ugdt	NFI-2000 Turbo
1009699135	ucdt	Dark Grey Weapon Camo
1009746088	ucdt	Adds Hubcaps 023 to your Sunderer. (DNT)
1010084119	ucdt	Closed Beta Bundle
1010226760	ucdt	Decreases the time taken to reload weapon by 0.6 seconds.
1010578626	ucdt	Nano-Emitter 2
1010588898	ucdt	Virgo: Auraxium Medal
1010728005	ucdt	Nemesis VSH9 Anti-Air Rocket Launcher
1010992965	ucdt	NS-15MP Silver Medal
1011183889	ucdt	Proximity Repair System
1011267174	ucdt	Increases the maximum ammo capacity of the weapon.
1011424572	ucdt	Increases the maximum ammo capacity of the weapon by 18 rockets.
1011478462	ugdt	Supercooled Coil
1011610370	ugdt	Heavy Cloth Helmet
1011648030	ucdt	Increases the Idle Timer on the Galaxy to 18 minutes.
1011747870	ucdt	Lt. Colonel 4 Decal
1011825206	ucdt	Recruiter Rewards Rank 1 
1011836594	ucdt	Adds the Wilderness Bumper to the Harasser. All factions can use this gear.
1012133190	ucdt	Region Control - Status Indicators
1012236967	ucdt	Gamepad Sensitivity
1012405264	ucdt	Apply the single use Desert Scrub v2 camo pattern to your weapon. VS use only. Single use camo can only be applied to one loadout one time and must be used on this character.
1012419823	ugdt	NS Patriot Flare Gun
1012728831	ucdt	Liberator gunship eliminated.
1012748837	ucdt	NC: Mag Pistol Decal
1012945099	ucdt	The Slasher
1012966895	ucdt	Braking Force 2
1013449625	ucdt	Shuriken: Silver Medal
1013618102	ucdt	The facility is secure. Excellent work.
1013676458	ucdt	Titan-150 HE: Auraxium Medal
1013772214	ucdt	Q
1014374269	ucdt	Reduces the acquire timer of the Flash by 120 seconds.
1015029610	ucdt	Apply the single use Amerish Leaf camo pattern to your armor. VS use only. Single use camo can only be applied to one loadout one time and must be used on this character.
1015102084	ucdt	VOICE
1015160260	ucdt	Increases the top speed of the Reaver by 20 KPH.
1015192408	ucdt	VS: Carbine Decal
1015261904	ucdt	Visual on hostile heavy armor.
1015262936	ucdt	Empire Channel
1015889874	ucdt	J!nx Vehicle Decal
1015891441	ugdt	High-G Airframe 2
1016140721	ucdt	Premium Tier 1: +50% XP Gain
1016295465	ucdt	Increases the maximum ammo capacity of the weapon by 450 rounds.
1016465337	ucdt	Applies a decal to your armor. TR use only.
1016478215	ucdt	VHO Reflex (2x) - Arrow
1016512233	ucdt	Female Voice Pack 02 Description Placeholder
1016847875	ucdt	TR Comrade Voice Pack
1016854251	ucdt	Shield Generator
1016897482	ucdt	AU 08
1016912734	ucdt	Trashcam Weapon Camo
1017069120	ugdt	Reaver Light Aircraft
1017097408	ucdt	Apply the single use Scrub Forest camo pattern to your weapon. TR use only. Single use camo can only be applied to one loadout one time and must be used on this character.
1017302815	ucdt	TR: Vehicle - Customization - Eagle Promo
1017755753	ucdt	Hyena Missiles are compact, short range missiles that are dumb-fired, but will lock-on to enemy aircraft if they get close enough and inflict light damage.
1017852604	ucdt	ASP-30 Extra Rocket
1017922634	ucdt	Start praying to Vanu.
1018013514	ucdt	NS-011 Compound Helmet
1018262803	ucdt	TekLyte Reflex (1x) - Diamond
1018277177	ucdt	LA7 Raven Extra Rocket
1018592293	ugdt	C-4 ARX
1018917588	ucdt	T1 Cycler: Silver Medal
1019185931	ucdt	We've got a hostile MAX in the area.
1019372389	ucdt	Weapons in the rifle family include bolt action, semi-auto, and scout rifles.
1019434985	ucdt	NC Medic Health Rank 1
1019546660	ucdt	Add Credit Card
1019554687	ucdt	Outfit invite failed.  Player is not the same faction.
1019835846	ucdt	Sprint/Hold Breath
1019883629	ucdt	NS-10B Burster (Left)
1020045587	ucdt	Apply the Indar Canyons v2 camo pattern to your weapon. All factions can use this gear.
1020087290	ucdt	Denmark Vehicle Decal
1020131472	ugdt	Grand Army
1020214949	ucdt	Rockslide Outlook
1020281383	ucdt	Apply the Splatter camo pattern to your armor. VS use only.
1020400900	ucdt	NC6S Gauss SAW S: Auraxium Medal
1020423409	ucdt	Corona: Gold Medal
1020436023	ucdt	Partially charges the Nanite Mesh Generator shield when killing enemy soldiers
1020559997	ucdt	Enforcer ML85: Gold Medal
1020562573	ucdt	M20 Drake: Copper Medal
1020917561	ucdt	General 6 Decal
1020981125	ucdt	Squad Resource Boost - 1 Day
1021154532	ugdt	A40-F Ranger
1021202919	ucdt	I require medical attention.
1021329327	ugdt	M14 Banshee
1021354317	ucdt	Flak Armor 2 (11072) (DNT)
1021371891	ucdt	CAS30 Tank Buster: Silver Medal
1021372923	ucdt	Enemy fighter ID'd.
1021485944	ucdt	Generic Wield Type
1021603288	ucdt	NS-10 Burster: Silver Medal
1021692366	ucdt	AF-34 Mattock (Right)
1022545120	ugdt	Electrical Storm Camo
1022605963	ucdt	L100 Python HEAT: Silver Medal
1022928628	ucdt	Repairs armor over time. Damage disables repair for 8 seconds.
1022932813	ugdt	The Kraken
1023091250	ucdt	Adds the Rhino style hubcaps to your Harasser. NC use only.
1023318867	ucdt	Classic Eagle Decal
1023442677	ucdt	Burn fuel to increase the Magriders top speed for up to 1 second.  Fuel will recharge from zero to full in 25 seconds.
1023462487	ucdt	Melee Attack
1023604056	ucdt	CS Gift: Squad XP Boost - 1 Hour
1023676267	ucdt	Adept 3 Decal
1023824719	ugdt	Gunner
1023847929	ucdt	GUNNER WEAPON:  G30 Vulcan
1023895719	ucdt	Heavy Assault Armor
1023895727	ucdt	Increases the maximum ammo capacity of the weapon by 500 rounds.
1024036657	ucdt	Increases the maximum ammo capacity of the weapon by 700 rounds.
1024046020	ucdt	VS - Shared - Auto-Pistol - V5 Description(Delete Me -BB)
1024173855	ugdt	Lumifiber Trim
1024200969	ucdt	M20 Basilisk
1024309167	ucdt	Earn an Auraxium Medal on 3 different carbines.
1024370965	ucdt	Increases xp and resource gain by 50% and squad xp gain by 5% for 1 day.  Squad xp bonus stacks with other squad xp boosts.  Boost can only be used on this character.
1024512634	ucdt	Improved brakes, turn, and roll.
1024655948	ucdt	Advanced Life Support 4 Description (11584) (DNT)
1025152626	ucdt	NEXT CHARGE TOTAL
1025180370	ugdt	Engineer Armor
1025409496	ucdt	Increases the maximum ammo capacity of the weapon by 665 rounds.
1025477036	ucdt	Sandy Scrub
1025636030	ucdt	DISCOUNT COUPON
1025852518	ucdt	PC Gamer Decal
1025925724	ucdt	Adds Hubcaps NC003 to your Flash. (DNT)
1026709354	ucdt	This customization adds a Purple decal to the cockpit glass. VS use only.
1026733787	ucdt	Clip 1
1026849885	ucdt	Lictor 2 Decal
1026980730	ucdt	Shatter Weapon Camo
1026982824	ucdt	The top-center of the map has a drop-down menu to view other continents.
1027028212	ucdt	Increases the Idle Timer on the Magrider to 27 minutes.
1027072014	ucdt	Director General 3
1027658924	ucdt	Spear: Auraxium Medal
1027670286	ucdt	Increases the ammo capacity of the weapon to 740 rounds.
1027672438	ucdt	Claymore
1028070038	ucdt	Deployed Object Evasion 2 (11046) (DNT)
1028175613	ucdt	Decreases the time taken to reload weapon by 0.3 seconds.
1028186868	ucdt	Apply the Abstract Circle camo pattern to your weapon. VS use only.
1028318258	ucdt	Suppressor
1028352287	ucdt	Arid Forest Armor Camo
1028448090	ucdt	Next Rank: Regeneration delay caused by damage lowered to 8 seconds.
1028451961	ugdt	Flash Decal
1028519487	ucdt	H-V45: Silver Medal
1028704282	ucdt	Nuke
1028712380	ucdt	You are not in a squad.
1028779055	ucdt	Random Tier 2 Implant
1028850398	ucdt	Customize your aircraft with these sleek Gold Razor Fins. NC use only.
1029079518	ucdt	Mao
1029129209	ucdt	Increases the top speed of the Reaver by 8 KPH.
1029274002	ucdt	Blueshift: Gold Medal
1029551532	ucdt	Aegis Barrier 1 Description (14044) (DNT)
1029619099	ucdt	Velocity: Auraxium Medal
1029787846	ucdt	Stillwater Watch
1029806034	ugdt	Stickam Weapon Camo
1029815286	ucdt	"X" Hood Ornament
1029964889	ucdt	Liberator:  Utility Slot
1030168910	ucdt	Reload Speed 1
1030182344	ucdt	LOG OUT
1030198204	ucdt	Deployment Shield 4
1030469818	ucdt	TR Glow Decal
1031357805	ucdt	Indar Dry Brush
1031359068	ucdt	NC Infiltrator Pistol Description
1031590877	ucdt	"F" Hood Ornament
1031649511	ucdt	Increases the maximum ammo capacity of the weapon by 1 missile.
1031677771	ucdt	Unlock performance upgrades that improve the maximum strafing speed of the vehicle.
1031730322	ucdt	Do not show this tutorial again
1031811804	ucdt	MAX Crested Helmet
1031842941	ucdt	Flame
1031895501	ucdt	Recruit Center - Gold Pistol Reward
1032043418	ucdt	Agile Shield 1 (13560) (DNT)
1032052563	ugdt	Anchored Mode 2
1032221958	ucdt	Reduces the acquire timer of the Galaxy down to 12.5 minutes.
1032303582	ucdt	When activated this provides a temporary burst of speed that can be used to mount an assault or quickly dash to cover.
1032458599	ugdt	Bodhi Helmet
1032472739	ucdt	NS Baron G5G: Copper Medal
1032594695	ucdt	Dolphin Ops Vehicle Decal
1032629837	ucdt	NS-11CP
1032735579	ucdt	Medical Applicator
1032875227	ucdt	FA1 Barrage
1033072735	ucdt	Increases the repair speed of the Nano-Armor Kit by 20%; also increases the overheat threshold to 12 seconds.
1033331581	ucdt	Flashbang Assist
1033459975	ugdt	TR Love Vehicle Decal
1033676324	ugdt	Harasser Fender TR006
1033775401	ucdt	Harasser Dunejumper Windshield
1033909951	ucdt	M60-G Bulldog: Copper Medal
1033931149	ucdt	Decreases the time taken to reload weapon by 0.5 seconds.
1033952456	ucdt	Mechanized resources can be used to obtain ground vehicles.
1034059862	ucdt	Cockpit: Orange Decal
1034069812	ucdt	Identified a Republic Mosquito.
1034205554	ucdt	Combat Engineer
1034229467	ucdt	Frag Grenade
1034322445	ucdt	NOSE CANNON:  TR-Nose Cannon
1034342350	ucdt	Failed to set squad member.
1034382125	ucdt	Apply the single use Zebra camo pattern to your armor. VS use only. Single use camo can only be applied to one loadout one time and must be used on this character.
1034692105	ucdt	Increases the amount of damage the deployment shield can withstand by 20%.
1034768261	ucdt	The Recon Detection Device's dart pulses every 2.25 seconds to momentarily detect the location of fast-moving enemies, including cloaked infiltrators, in a 45 meter radius for 40 seconds.
1035026964	ucdt	Increases the maximum ammo capacity of the weapon by 280 rounds.
1035058463	ucdt	 NS Patriot Fare Gun Copper Medal
1035078478	ucdt	Crescent
1035274777	ucdt	SHIELD
1035491935	ucdt	Corvus VA55: Gold Medal
1035836730	ucdt	Cert Attachment Description
1035883485	ucdt	Take some ammunition!
1035973980	ucdt	Identified an enemy Gunship.
1036122073	ucdt	C75 Viper: Auraxium Medal
1036329733	ucdt	Harasser M12 Kobalt [Primary]
1036587792	ucdt	ENTER COUPON CODE
1036689751	ucdt	Strafe Left
1036724626	ucdt	Increases the maximum ammo capacity of the weapon by 120 rounds.
1036903043	ucdt	Medical Breakthrough
1036920426	ucdt	Increases the Idle Timer on the Prowler to 11 minutes.
1037146949	ucdt	Ensign 4
1037270648	ucdt	PROXIMITY
1037984704	ucdt	M40 Fury: Auraxium Medal
1038014837	ucdt	C75 Viper: Copper Medal
1038018899	ucdt	How long it takes to chamber each round.
1038188851	ucdt	Melee Booster 4 (11037) (DNT)
1038265543	ucdt	NC: MAX AI Decal
1038272151	ucdt	Single Use Woodland Weapon Camo
1038611001	ucdt	Executor
1038621703	ucdt	Valkyrie: Cockpit: JetBlack Glass
1038743221	ucdt	Trooper 1
1038975962	ucdt	In VR Training you can practice your aim and experiment with all equipment in safety.
1039009646	ucdt	Dog Tags Hood Ornament
1039132757	ucdt	EM6: Auraxium Medal
1039343493	ugdt	Dogma
1039349837	ucdt	Liberator Braking Force - Level 2
1039444680	ucdt	Failed to disband the platoon.
1039722588	ucdt	Increases the maximum ammo capacity of the weapon by 480 rounds.
1039757049	ugdt	Overseer Helmet 
1039811030	ucdt	ASSISTED BY
1040160149	ucdt	STATION CASH CREDIT
1040183299	ucdt	1.5x Zoom Optics
1040466847	ucdt	Increases the maximum ammo capacity of the weapon by 80 grenades.
1040495856	ucdt	NC-I001 Personal Shield Unit
1040575461	ucdt	Bring joy to your enemies before you destroy them with this festive Kazoo horn. Note: Requires keybinding. All factions can use this gear.
1040602793	ucdt	NS-30g Vandal: Copper Medal
1040761379	ucdt	Daedalus
1040788190	ucdt	VR Tutorial Zone
1040888718	ucdt	Adds 6 rounds to the default magazine size.
1041089196	ucdt	California Scrub Weapon Camo
1041200543	ucdt	Developed for a mix of close quarters combat and point defense, the T32 Bull features both balanced recoil and high maneuverability. TR use only.
1041792583	ugdt	Snowflake Weapon Camo
1041949346	ucdt	We failed to defend the outpost.
1042082179	ucdt	Increases the maximum ammo capacity of the weapon by 420 rounds.
1042143334	ucdt	Learn how to identify enemies and friendlies.
1042290975	ucdt	Arid Forest Camo
1042642287	ucdt	Major 1
1042656880	ucdt	Tango down.
1042664044	ucdt	Skyguard: Auraxium Medal
1042900807	ucdt	Mosquito Turn Rate - Level 5
1042907341	ucdt	Hubcaps 008 (DNT)
1043035138	ucdt	Adds cyan chassis lights to the under carriage of the Sunderer. TR use only.
1043209791	ucdt	Impetus: Gold Medal
1043321886	ucdt	Increases the Idle Timer on the Reaver to 9 minutes.
1043433682	ucdt	NC Light Assault Jet Pack
1043490381	ucdt	Single Use Indar Plateau Vehicle Camo
1043514799	ugdt	2x Reflex Sight
1043566763	ugdt	Windblown Vehicle Camo
1043600212	ucdt	Carapace Plating
1043848650	ucdt	Select Credit Card
1043898507	ugdt	Rail Vehicle Camo
1043994586	ucdt	Regenerates 5% non-MAX infantry health every second when not taking damage.<font color="#dc9c36"><br><br>Tier 2 implant.<br>Uses 0.75 energy per second.</font>
1044153798	ucdt	Increases the time required for seeking weapons to establish a lock by 0.5 seconds and reduces the mini-map auto-detect range of the vehicle to 75 meters.
1044202889	ucdt	VS Medic Class Armor
1044324972	ucdt	Rear Iron Sight Attachment 01
1044578337	ucdt	Improved cruise and afterburner speed (If afterburner is equipped). (More effective than previous rank)
1044626660	ucdt	Muzzle Brake
1044707959	ucdt	Cease fire! I'm a friendly!
1044806482	ucdt	Rapidly locks on to and destroys ground-based vehicles
1044935324	ugdt	Delta Squad Waypoint
1045039616	ucdt	Adds Lumifiber Trim to the Harasser. VS use only.
1045067939	ucdt	Nanite based tool specialized to repair mechanical systems.
1045178727	ucdt	Sensor Dart
1045240175	ucdt	Betelgeuse 54-A: Copper Medal
1045244120	ucdt	The powerful Heartstring Quad-Cam crossbow is a lightweight sidearm, capable of silently taking out targets up to medium range with deadly precise bolts.
1045476526	ucdt	Coaxial Weapon
1045533463	ucdt	This stylish helmet was created by a talented person for the Player Studio! VS use only.
1045686823	ucdt	Overdrive 2
1045746530	ucdt	Small Outpost Defense
1045926573	ugdt	Rebirth
1045963474	ucdt	The Bulwark
1046088017	ucdt	Xelas North Gate
1046259369	ucdt	LA1 Anchor: Gold Medal
1046506252	ucdt	Increases the time it takes to over heat to 10.0 seconds
1046515980	ucdt	Wearable by all non-Max classes. TR use only.
1046916752	ugdt	Tech Sgt. 1 Decal
1047247054	ucdt	Nanoweave Armor 
1047435229	ucdt	BFR Shield Mode 1
1047471403	ucdt	Premium Resources Gain
1047492339	ugdt	Dazzle Dizzy
1047607648	ucdt	Sticky Grenade: Auraxium Medal
1047840462	ucdt	Vehicle Playground - VS
1048147145	ucdt	Adds 6 rounds to the default magazine size.
1048183814	ugdt	England Armor Decal
1048207919	ucdt	Enabling will change indicator colors to be that of their associated empire (Default: Off)
1048245516	ucdt	Adds the Shovel Head Bumper to the Harasser. All factions can use this gear.
1048268143	ucdt	The rental period has expired for [*item*]. It is no longer in your inventory.
1048392887	ucdt	Change Spawn
1048470469	ucdt	Preceptor 1 Decal
1048643487	ucdt	Equipment Terminal
1048804223	ucdt	Can only be activated if the driver is an Infiltrator.  Activate to cloak the Flash.  Cloaking the Flash makes it and the riders nearly invisible, but disables firing.  Lasts up to 20 seconds.
1048877624	ucdt	EXPERIENCE & RESOURCES
1048895633	ucdt	Increases the maximum ammo capacity of the weapon by 420 rounds.
1048897344	ucdt	Windowed
1048971587	ugdt	Vehicle Horn Common Galaxy 02
1048990055	ucdt	TRAC-5 Burst: Gold Medal
1049037994	ucdt	Searhus.SO.6
1049112992	ugdt	Allatum
1049251311	ucdt	Deployed Turret: Copper Medal
1049530663	ucdt	Vehicle Horn Mosquito 02
1049596725	ucdt	Apply the single use Scrub Forest camo pattern to your armor. TR use only. Single use camo can only be applied to one loadout one time and must be used on this character.
1049660485	ucdt	Failed to set squad member.
1049925244	ucdt	Sunderer Gunport [WIP]: Copper Medal
1050425076	ugdt	Cert Attachment
1050434828	ucdt	VS: Knife 02: Copper Medal
1050510409	ucdt	Cerberus Silver Medal
1050888701	ugdt	HPR Reflex (1x)
1050941563	ugdt	Trinity Loop
1051126582	ucdt	Nobody doesn't like Carbines. Nobody. 
1051187444	ucdt	Ensign 3 Decal
1051390229	ugdt	Black Stag
1051436106	ucdt	Single Use Giraffe Camo
1051870921	ucdt	Cert Attachment Description
1051938448	ucdt	Vehicle - Valkyrie - Weapon 06 - 60mm - Ammo - Ammo Capacity 5
1052044200	ucdt	14 mm nose cannon
1052128903	ucdt	The occupant is considering your request.
1052174333	ucdt	Amerish Southern Warpgate
1052194142	ucdt	Decreases the time taken to reload weapon by 0.8 seconds.
1052549534	ucdt	SERVER POPULATION
1052551254	ucdt	G40-F Ranger: Copper Medal
1052563962	ucdt	%0 in queue for %1
1052609655	ucdt	For experienced soldiers who joined the fight in our first year.
1052693233	ucdt	This sets your microphone volume in the Sound Control Panel.
1052855890	ucdt	MAX Punch: Auraxium Medal
1052861499	ucdt	VSPL Reverse Thrusters
1053082917	ucdt	MAX: Ability Slot
1053596881	ucdt	Additional composite plating to complement the look of your soldier. TR use only.
1053613342	ugdt	Strafe Speed 4
1053917564	ucdt	Flayer: Auraxium Medal
1053927786	ucdt	Sensor Shield 1 Description (14062) (DNT)
1053974394	ucdt	Roadkills
1054003297	ucdt	Harasser Deflector Hubcaps
1054006361	ucdt	T9 CARV-P: Gold Medal
1054203757	ucdt	Use tier 2 implants to create a random tier 2 implant.
1054471088	ucdt	Deimos VA29 Silver Medal
1055894144	ucdt	Could not remove [*target*] from the squad.
1056080468	ucdt	Primary: SMG: AF-4 Cyclone
1056236256	ucdt	MANA Turret: Copper Medal
1056343937	ucdt	T2 Striker
1056353257	ucdt	TAR-S: Auraxium Medal
1056505848	ucdt	Attaches a 2.5x optical zoom to your weapon.
1056631324	ucdt	Bolster Deployment Shield
1056683157	ucdt	Lightning Turret 100mm HE
1056765085	ugdt	Geological Survey Camp
1056926813	ucdt	Fire Modes
1057050463	ugdt	Flash Chrome Bumper 005
1057149544	ucdt	Cairn Station
1057197144	ucdt	TR Heavy Assault Personal Shield Rank 1
1057308721	ugdt	Toe Cutter Rims
1057379236	ucdt	Adds red chassis lights to the under carriage of the Sunderer. TR use only.
1057698678	ugdt	Royal Camo
1057862722	ucdt	Adds Hubcaps VS006 to your Flash. (DNT)
1057965388	ugdt	Harasser Lumifiber Trim EX
1058007336	ucdt	Previous Track
1058118393	ucdt	PLACEHOLDER WEAPON NAME
1058151963	ucdt	SMG-46 Armistice
1058160055	ucdt	Hossin Insect Armor Camo
1058669681	ucdt	The LA78 Nomad's lightweight and quick acquisition sights allow it to acquire targets effectively on the move.
1058715912	ucdt	Title: Pyro
1058735299	ucdt	Designed with a lightning-quick receiver, the fully-automatic AS16 Nighthawk features a higher rate of fire than typical shotguns. TR use only.
1058775503	ugdt	LC1 Bumpers
1058892125	ugdt	Leprechaun
1058957195	ucdt	Quasar VM1: Silver Medal
1059092551	ucdt	Customize your Magrider with Spliced Plating. VS use only.
1059234264	ucdt	Customize your aircraft with these sleek Tiger Fins. All factions can use this gear.
1059269609	ucdt	Esamir Ice Flow Weapon Camo
1059327616	ucdt	M20 Drake: Copper Medal
1059720897	ucdt	The Nano-Armor Kit quickly repairs friendly vehicles, MAXes and equipment.
1059745908	ucdt	NS-60 Flamethrower Right Description Placeholder
1059769427	ucdt	Increases the maximum ammo capacity of the weapon by 24 rounds.
1059990218	ucdt	[REGION]
1060253516	ucdt	Single Use Amerish Forest v2 Weapon Camo
1060258632	ucdt	Spectrum: Silver Medal
1060288365	ucdt	Increases the maximum ammo capacity of the weapon by 8 shells.
1060346411	ucdt	Clip Attachment  Description
1060404767	ucdt	Come on, we're losing this!
1060763976	ucdt	M12 Kobalt: Copper Medal
1060835328	ugdt	TR Infiltrator
1060989706	ucdt	Apply the Temperate Scrub camo pattern to your vehicle.
1061272722	ucdt	Digital Camo
1061375808	ucdt	Hubcaps TR004 (DNT)
1061498553	ucdt	Decreases the time taken to reload weapon by 0.15 seconds.
1061646210	ugdt	Tread Vehicle Camo
1061646820	ucdt	Adds green chassis lights to the under carriage of the Flash. VS use only.
1061970705	ugdt	Adrenaline Regulators 1 (11086) (DNT)
1062117951	ucdt	Beamer VS3
1062129378	ucdt	Adds orange chassis lights to the under carriage of the Flash. VS use only.
1062143443	ucdt	The anti-vehicle variant of the MANA Turret can make quick work of advancing vehicles and overhead aircraft
1062623886	ucdt	11/19 VS IOTD
1062634021	ucdt	TOTAL TIME:
1062723987	ucdt	Soft Point Ammunition
1062827995	ucdt	Standard New Conglomerate Light Assault Helmet
1062834473	ucdt	Harasser G40-F Ranger [Primary]
1062991822	ucdt	Customize your ground vehicle by adding a "Q" Gold Hood Ornament.
1063049483	ugdt	Second Lt. 2 Decal
1063388690	ucdt	Alkali
1063428698	ucdt	Quick Chat 10
1063432878	ugdt	VS: Vehicle - Customization - Eagle Promo
1063504098	ucdt	Increases the time it takes to lock-on to the vehicle by 0.5 seconds and prevents the vehicle from automatically appearing to hostiles based on proximity or radar detection.
1063595240	ucdt	Further increases the range of the Radar Scrambler
1063885787	ucdt	M3 Pounder HEG: Gold Medal
1063907283	ucdt	Overload detected in terminal control generator.
1064043200	ucdt	Battle Rifle
1064210490	ucdt	Single Shot
1064298899	ucdt	Monthly Double XP Weekend
1064599948	ucdt	Holding down the sprint key while moving will make you run faster, but you cannot use any weapons while sprinting and it takes longer to pull out your weapon after you stop.
1064642469	ugdt	Scratched Star Hood Ornament
1064951401	ucdt	Hvar Field Tower
1065162019	ugdt	Aurora-SE Helmet
1065232486	ucdt	Melee Booster 4 (11118) (DNT)
1065509403	ucdt	Increases the maximum ammo capacity of the weapon by 12 missiles.
1065676402	ucdt	Mute
1065958615	ucdt	Apply the Intertwined camo pattern to your armor. TR use only.
1066134485	ucdt	Wearable by all non-Max classes. VS use only.
1066269985	ucdt	M20 Kestrel: Gold Medal
1066820556	ucdt	Increases the range and duration that soldiers can be resupplied by the ammunition pack
1067103155	ucdt	CHANGE > ATTACHMENTS
1067108606	ucdt	Increases the maximum ammo capacity of the weapon by 14 shells.
1067125459	ucdt	Matte White Weapon Camo
1067151457	ucdt	Zurvan
1067368815	ucdt	Deployment
1067532290	ucdt	Horns
1067826363	ucdt	NCM1 Scattercannon: Copper Medal
1067929359	ugdt	Squad Logistics System
1067933620	ucdt	Decreases the time taken to reload weapon by 0.5 seconds.
1068216715	ucdt	PLACEHOLDER WEAPON NAME
1068222176	ugdt	Wrath of God
1068271665	ucdt	Quasar VM1: Copper Medal
1068400868	ucdt	Increases the maximum ammo capacity of the weapon by 60 rounds.
1068477051	ucdt	Decreases muzzle flash and audio range.
1068535940	ucdt	Scythe Turn Rate - Level 1
1068544089	ucdt	Lt. General 2
1068665876	ugdt	Single Use Pine Forest Camo
1068688841	ucdt	Lictor 3 Decal
1068717639	ucdt	Apply the Pumpkin Patch camo pattern to your armor. TR use only.
1068761753	ucdt	NC Medic Personal Shield Rank 1
1068839429	ucdt	Increases the maximum ammo capacity of the weapon by 50 rounds.
1069041683	ucdt	Crusader: Auraxium Medal
1069442876	ucdt	M3 Pounder HEG: Gold Medal
1069700951	ucdt	PRIMARY WEAPON:  Flash PPA
1069756155	ucdt	Sunderer Gunport [WIP]: Auraxium Medal
1070067320	ucdt	Stop shooting! We're on the same side!
1070083310	ucdt	Primus 5
1070114123	ugdt	Sprinter Blade Windshield 
1070232235	ucdt	Hornet Missiles: Auraxium Medal
1070237614	ucdt	Enemy Liberator destroyed.
1070266294	ucdt	AP30 Shredder: Auraxium Medal
1070593828	ucdt	We have a new Spawn location.
1070604117	ucdt	Halloween Pumpkin 
1070673593	ucdt	Regions disconnected from your warpgate will not grant resources.
1070719418	ucdt	The9 Placeholder
1071071486	ucdt	Weapon Slot 8
1071081076	ucdt	Highlands Solar Station
1071280728	ucdt	Mickeys - VS Facility
1071617321	ucdt	Further increases the range of the IFF Device
1071837856	ugdt	Ensign 1 Decal
1071890914	ucdt	Wide View Mode
1072094256	ucdt	Maj. General 4
1072122746	ucdt	Increases the maximum ammo capacity of the weapon by 300 rounds.
1072403074	ucdt	Tumas Skylance Battery
1072445235	ucdt	Cyber Wire Camo
1072483632	ugdt	Night Shade Vehicle Camo
1072547588	ucdt	Chaos: Gold Medal
1073105179	ucdt	Primary: Carbine: Solstice VE3
1073335106	ucdt	Nanoweave Armor 5 Description (11580) (DNT)
1073341225	ucdt	Deimos: Auraxium Medal
1073769660	ucdt	Cert Attachment
1073818160	ucdt	Medic Militant's Skull Helmet
1074183283	ucdt	The P2-120-R HEAT is loaded with high explosive anti-tank rounds that are effective against armor and produce an explosion harmful to personnel. TR use only.
1074195072	ucdt	New Pistols!
1074208942	ucdt	Hold [%s] to hack phalanx turret
1074226041	ucdt	Decreases the time taken to reload weapon by 0.3 seconds.
1074243426	ucdt	DEPLOYED
1074265668	ucdt	Decreases the time taken to reload weapon by 0.3 seconds.
1074293512	ucdt	Holiday Song Horn
1074470713	ucdt	Increases the maximum ammo capacity of the weapon by 900 rounds.
1074495483	ucdt	Reaver:  Passive Systems
1074606823	ugdt	Flash Flamethrower
1074853886	ucdt	To help you navigate Auraxis, you can <font color="#7FF4FF">RIGHT CLICK</font> on the map to set a <font color="#7FF4FF">WAYPOINT</font>. If you are a squad or platoon leader, you will have the option to set waypoints that your entire squad or platoon can follow.
1074858625	ucdt	Enforcer ML85: Silver Medal
1074917005	ucdt	Clear this area!
1074985480	ucdt	This hard hitting but slower firing SMG is used as an efficient personal defense weapon with a solid gold finish.  Made by Nanite Systems, the leading Auraxis firearms dealer. All factions can use NS weapons.
1075080449	ucdt	The NCM2 Falcon is the standard for the NC's anti-vehicle MAX weaponry. It features powerful warheads capable of heavily damaging enemy vehicles and MAXes alike. NC use only.
1075092480	ucdt	Some assembly required.
1075132526	ucdt	VR Training is ideal for practicing vehicle driving and marksmanship.
1075372194	ucdt	Apply the Desert Tile camo pattern to your vehicle.
1075923712	ucdt	Improved hover, air brake and vertical thrust.
1076047978	ucdt	Apply the single use Indar Dry Ocean camo pattern to your weapon. TR use only. Single use camo can only be applied to one loadout one time and must be used on this character.
1076147108	ucdt	It would be so cool if you could support Planetside 2 AND get great benefits.
1076481412	ucdt	Antares: Copper Medal
1076571471	ucdt	Hubcaps NC005 (DNT)
1076576697	ugdt	Precision Drops Airframe 2
1076891572	ucdt	Could not invite [*target*] to a squad because they are an enemy.
1076900516	ucdt	Decreases horizontal sway during recoil.
1076969113	ucdt	AF-6 Shadow: Gold Medal
1077177563	ucdt	Blind Faith
1077334745	ucdt	M12 Kobalt: Copper Medal
1077349904	ucdt	Dominator
1077559831	ucdt	Customize your ground vehicle by adding a Flaming Skull Hood Ornament. NC use only.
1077775974	ucdt	NCM2 Falcon: Silver Medal
1078068645	ucdt	Increases the Idle Timer on the Flash to 21 minutes.
1078147868	ucdt	Top Gunner
1078300359	ucdt	Apply the Scales camo pattern to your armor. All factions can use this gear.
1078430381	ucdt	Adds 12 rounds to the default magazine size.
1078543365	ugdt	Amplite
1078608679	ucdt	Daum Title 5
1078621987	ucdt	Decreases the time taken to reload weapon by 0.3 seconds.
